attr_id,title,content_type_id,healing,aesthetic,gourmet,learning,heritage,mood_nature,romantic,family,active,nightlife
56908,벽운계곡,12,0.8,0.4,0.3,0.2,0.0,1.0,0.4,0.8,0.7,0.0
56909,보광사(강북),12,0.2,0.3,0.0,0.8,0.7,0.4,0.2,0.3,0.2,0.0
56910,보광사(용산),12,0.2,0.4,0.0,0.7,0.8,0.2,0.2,0.2,0.1,0.1
56911,보라매공원,12,0.7,0.6,0.0,0.4,0.2,0.7,0.4,0.9,0.8,0.7
56912,보라매안전체험관,12,0.2,0.3,0.0,0.9,0.2,0.2,0.1,0.8,0.4,0.0
56913,보문사(서울),12,0.2,0.7,0.0,0.9,1.0,0.1,0.2,0.2,0.1,0.0
56914,보성사터,12,0.2,0.3,0.0,0.9,1.0,0.1,0.2,0.2,0.1,0.0
56915,보신각 터,12,0.1,0.4,0.0,0.8,1.0,0.0,0.2,0.3,0.2,0.8
56916,본원정사(서울),12,0.8,0.6,0.0,0.8,0.7,0.2,0.2,0.4,0.2,0.0
56917,볼베어파크 롯데몰 은평점,12,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.9,0.8,0.0
56918,봉국사(서울),12,0.2,0.4,0.0,0.8,1.0,0.2,0.1,0.3,0.1,0.0
56919,봉원사(서울),12,0.7,0.6,0.0,0.8,0.9,0.2,0.3,0.4,0.2,0.0
56920,봉은사(서울),12,0.2,0.4,0.0,0.9,1.0,0.2,0.1,0.2,0.1,0.0
56921,봉제산공원,12,0.8,0.6,0.0,0.7,0.2,0.9,0.3,0.8,0.6,0.1
56922,봉천동 마애미륵불좌상,12,0.2,0.7,0.0,0.8,0.9,0.3,0.2,0.2,0.1,0.0
56923,봉화산(서울),12,0.2,0.3,0.0,0.7,0.8,0.6,0.2,0.3,0.4,0.0
56924,봉화산근린공원,12,0.8,0.6,0.0,0.4,0.2,0.7,0.3,0.9,0.7,0.1
56925,봉화산옹기테마공원,12,0.8,0.7,0.0,0.9,0.8,0.4,0.3,0.9,0.6,0.0
56926,부암동,12,0.7,0.9,0.6,0.4,0.3,0.2,0.8,0.4,0.3,0.7
56927,북서울꿈의숲,12,0.9,0.9,0.2,0.7,0.2,0.9,0.7,0.9,0.6,0.2
56928,북서울꿈의숲 강북구 반려견 놀이터,12,0.2,0.3,0.0,0.4,0.0,0.2,0.1,0.8,0.7,0.0
56929,북악산,12,0.2,0.8,0.0,0.9,0.9,0.8,0.4,0.3,0.7,0.1
56930,북악산 숙정문,12,0.2,0.4,0.0,0.8,1.0,0.2,0.1,0.2,0.1,0.0
56931,북악스카이 팔각정,12,0.2,0.8,0.0,0.3,0.2,0.7,0.4,0.2,0.3,0.1
56932,북정마을,12,0.2,0.8,0.0,0.7,0.9,0.3,0.4,0.2,0.3,0.2
56933,북촌 8경,12,0.2,0.9,0.3,0.8,1.0,0.4,0.7,0.6,0.4,0.3
56934,북촌 한옥청,12,0.2,0.9,0.0,0.8,1.0,0.1,0.4,0.3,0.2,0.1
56935,북촌전망대,12,0.2,0.8,0.2,0.4,0.3,0.2,0.9,0.2,0.2,0.8
56936,북촌전통공예체험관,12,0.2,0.8,0.0,0.9,0.8,0.0,0.2,0.7,0.4,0.0
56937,북촌전통발효공방 빚담,12,0.2,0.8,0.9,1.0,0.8,0.1,0.2,0.4,0.3,0.2
56938,북촌한옥마을,12,0.2,0.9,0.0,0.8,1.0,0.3,0.7,0.4,0.2,0.0
56939,북촌한옥마을 감고당길,12,0.3,0.9,0.4,0.4,0.2,0.2,0.8,0.3,0.2,0.3
56940,북파크라운지,12,0.4,0.8,0.7,0.9,0.0,0.0,0.6,0.5,0.2,0.1
56941,북한산 백운대(우이동),12,0.2,0.8,0.0,0.4,0.2,0.9,0.3,0.4,0.9,0.0
56942,북한산 생태탐방원,12,0.9,0.6,0.0,0.9,0.4,1.0,0.3,0.8,0.7,0.1
56943,북한산 족두리봉,12,0.2,0.4,0.0,0.3,0.2,0.8,0.2,0.3,0.7,0.0
56944,북한산국립공원(서울),12,0.2,0.7,0.0,0.8,0.9,1.0,0.4,0.6,0.9,0.1
56945,불광사,12,0.2,0.4,0.0,0.8,0.7,0.2,0.2,0.3,0.2,0.1
56946,불광천,12,0.8,0.7,0.0,0.4,0.2,0.8,0.3,0.7,0.6,0.1
56947,불교총지종,12,0.2,0.4,0.0,0.9,0.8,0.0,0.1,0.2,0.0,0.0
56948,불국사,12,0.2,0.8,0.0,0.9,1.0,0.3,0.4,0.5,0.2,0.0
56949,불암산,12,0.7,0.6,0.0,0.4,0.2,0.9,0.3,0.6,0.8,0.0
56950,불암산나비정원,12,0.9,0.8,0.0,0.9,0.2,0.8,0.4,0.9,0.3,0.0
56951,브이알존 엑스 코엑스 직영점,12,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.3,0.8,0.0
56952,비우당,12,0.2,0.4,0.0,0.9,1.0,0.2,0.2,0.3,0.0,0.0
56953,빙수골마을공원,12,0.8,0.6,0.0,0.4,0.2,0.7,0.3,0.9,0.4,0.2
56954,빨래골,12,0.8,0.4,0.0,0.3,0.4,0.8,0.2,0.7,0.3,0.1
56956,사가정공원,12,0.8,0.7,0.0,0.8,0.7,0.8,0.4,0.8,0.4,0.1
56957,사육신공원,12,0.7,0.6,0.0,0.8,1.0,0.7,0.4,0.7,0.3,0.1
56958,사직공원(서울),12,0.3,0.4,0.0,0.6,0.7,0.4,0.2,0.7,0.3,0.0
56959,사직단,12,0.2,0.3,0.0,0.8,1.0,0.2,0.1,0.2,0.2,0.0
56960,산기슭 공원,12,0.9,0.7,0.0,0.4,0.0,0.8,0.3,0.8,0.7,0.1
56961,산마루놀이터,12,0.2,0.7,0.0,0.4,0.3,0.2,0.3,0.9,0.7,0.1
56962,산악문화체험센터,12,0.2,0.4,0.0,0.7,0.0,0.3,0.2,0.4,0.8,0.1
56963,살곶이체육공원,12,0.2,0.3,0.0,0.4,0.3,0.4,0.2,0.7,0.8,0.1
56964,삼각산,12,0.2,0.8,0.0,0.7,0.2,1.0,0.3,0.4,0.8,0.1
56965,삼각어린이공원,12,0.3,0.4,0.0,0.7,0.0,0.2,0.1,0.9,0.8,0.0
56966,삼룡사,12,0.7,0.8,0.0,0.9,0.8,0.4,0.3,0.7,0.2,0.1
56968,삼성산성지,12,0.2,0.2,0.0,0.8,1.0,0.0,0.0,0.1,0.0,0.0
56969,삼성해맞이공원,12,0.7,0.8,0.0,0.3,0.2,0.4,0.9,0.7,0.2,0.4
56970,삼천사(서울),12,0.7,0.8,0.0,0.9,1.0,0.0,0.2,0.3,0.1,0.0
56971,삼청공원,12,0.9,0.8,0.2,0.7,0.3,0.9,0.7,0.8,0.6,0.1
56972,삼청동길,12,0.4,0.9,0.2,0.8,0.7,0.3,0.8,0.4,0.2,0.1
56973,삼청동오위장김춘영가옥,12,0.2,0.8,0.0,0.9,1.0,0.1,0.3,0.4,0.0,0.0
56974,삼해소주,12,0.1,0.2,1.0,0.8,1.0,0.0,0.1,0.2,0.0,0.2
56975,삿갓봉근린공원,12,0.9,0.4,0.0,0.2,0.0,0.8,0.2,0.9,0.6,0.1
56976,상동교회,12,0.0,0.2,0.0,0.9,0.8,0.0,0.0,0.1,0.0,0.0
56977,상수동 카페거리,12,0.2,0.9,0.0,0.2,0.0,0.1,0.9,0.2,0.1,1.0
56978,상촌재,12,0.2,0.8,0.0,0.9,1.0,0.2,0.3,0.7,0.4,0.0
56979,새남터기념성당,12,0.2,0.4,0.0,0.9,1.0,0.3,0.2,0.4,0.2,0.1
56980,색실문양누비공방,12,0.2,0.8,0.0,0.9,0.8,0.0,0.2,0.3,0.1,0.0
56981,생명보험교육문화센터,12,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.4,0.3,0.0
56982,샤로수길,12,0.2,0.8,0.7,0.4,0.1,0.2,0.6,0.4,0.5,0.8
56983,서대문독립공원,12,0.2,0.7,0.0,1.0,1.0,0.2,0.3,0.6,0.4,0.1
56984,서대문안산,12,0.8,0.8,0.0,0.6,0.4,0.9,0.4,0.7,0.6,0.2
56985,서래마을,12,0.2,0.9,0.7,0.4,0.3,0.2,0.8,0.3,0.2,0.8
56986,서리풀공원,12,0.9,0.6,0.0,0.3,0.0,0.8,0.4,0.8,0.6,0.2
56987,서빙고동 부군당,12,0.2,0.4,0.0,0.8,1.0,0.0,0.0,0.2,0.0,0.0
56988,서서울호수공원,12,0.8,0.8,0.0,0.4,0.2,0.9,0.6,0.8,0.7,0.2
56989,서소문역사공원,12,0.8,0.7,0.0,0.9,1.0,0.4,0.2,0.7,0.2,0.0
56990,서순라길,12,0.4,0.8,0.6,0.7,0.8,0.3,0.7,0.6,0.4,0.3
56991,서울 경교장,12,0.2,0.7,0.0,0.8,1.0,0.0,0.2,0.3,0.2,0.1
56992,서울 경모궁지,12,0.2,0.4,0.0,0.9,1.0,0.1,0.2,0.2,0.1,0.0
56993,서울 고려대학교 본관,12,0.2,0.8,0.0,0.9,1.0,0.0,0.2,0.1,0.0,0.0
56994,서울 고려대학교 중앙도서관,12,0.2,0.8,0.0,1.0,0.7,0.0,0.2,0.2,0.1,0.0
56995,서울 관상감 관천대,12,0.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
56996,서울 구 러시아공사관,12,0.0,0.4,0.0,0.8,1.0,0.0,0.2,0.0,0.0,0.0
56997,서울 구 벨기에영사관 (현 서울시립 남서울미술관),12,0.2,0.8,0.0,0.7,1.0,0.0,0.4,0.2,0.1,0.0
56998,서울 남현동 요지,12,0.1,0.2,0.0,0.9,1.0,0.2,0.0,0.2,0.1,0.0
57000,서울 동관왕묘,12,0.2,0.4,0.0,0.8,1.0,0.2,0.1,0.3,0.1,0.0
57001,서울 동대문 닭한마리 골목,12,0.2,0.3,1.0,0.4,0.7,0.0,0.2,0.6,0.2,0.1
57002,서울 명동성당,12,0.2,0.4,0.0,0.8,1.0,0.0,0.2,0.3,0.1,0.0
57004,서울 문묘와 성균관,12,0.2,0.8,0.0,1.0,1.0,0.2,0.3,0.4,0.1,0.0
57005,서울 방이동 고분군,12,0.2,0.3,0.0,0.8,1.0,0.2,0.1,0.4,0.2,0.0
57006,서울 살곶이 다리,12,0.2,0.4,0.0,0.8,1.0,0.2,0.3,0.2,0.1,0.0
57007,서울 삼각지 대구탕 골목,12,0.2,0.3,1.0,0.2,0.4,0.0,0.1,0.2,0.0,0.1
57008,서울 삼전도비,12,0.0,0.2,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0
57009,서울 석촌동 고분군,12,0.2,0.3,0.0,0.9,1.0,0.1,0.0,0.2,0.1,0.0
57010,서울 석촌동 고분군,12,0.2,0.3,0.0,0.8,1.0,0.2,0.0,0.3,0.2,0.0
57011,서울 선릉(성종·정현왕후)과 정릉(중종) [유네스코 세계유산],12,0.2,0.4,0.0,0.9,1.0,0.1,0.2,0.3,0.2,0.0
57012,서울 신당동 박정희 가옥,12,0.2,0.4,0.0,0.8,1.0,0.0,0.0,0.3,0.0,0.0
57013,서울 신림동 굴참나무,12,0.2,0.4,0.0,0.8,1.0,0.7,0.2,0.3,0.2,0.0
57014,서울 신림동 민속순대타운,12,0.2,0.3,1.0,0.2,0.3,0.0,0.1,0.7,0.2,0.3
57015,서울 암사동 유적,12,0.2,0.3,0.0,1.0,1.0,0.2,0.0,0.4,0.2,0.0
57016,서울 애니메이션센터,12,0.2,0.8,0.0,0.9,0.0,0.0,0.3,0.9,0.7,0.1
57017,서울 약현성당,12,0.2,0.8,0.0,0.9,1.0,0.0,0.3,0.2,0.1,0.0
57018,서울 양천고성지,12,0.2,0.4,0.0,0.8,1.0,0.3,0.2,0.4,0.3,0.0
57019,서울 연세대학교 스팀슨관,12,0.1,0.8,0.0,0.9,1.0,0.0,0.2,0.1,0.0,0.0
57020,서울 연세대학교 아펜젤러관,12,0.2,0.8,0.0,0.9,0.8,0.0,0.2,0.2,0.1,0.0
57021,서울 연세대학교 언더우드관,12,0.1,0.8,0.0,0.9,1.0,0.0,0.2,0.1,0.2,0.0
57022,서울 영휘원(순헌황귀비)과 숭인원(이진),12,0.2,0.3,0.0,0.9,1.0,0.1,0.2,0.4,0.1,0.0
57023,서울 우정총국,12,0.2,0.7,0.0,0.9,1.0,0.0,0.2,0.3,0.1,0.0
57024,서울 운현궁,12,0.2,0.4,0.0,0.9,1.0,0.0,0.2,0.3,0.1,0.0
57025,서울 의릉(경종·선의왕후) [유네스코 세계유산],12,0.2,0.4,0.0,0.9,1.0,0.1,0.2,0.3,0.0,0.0
57026,서울 인디스페이스,12,0.2,0.8,0.0,0.9,0.4,0.0,0.3,0.2,0.2,0.3
57027,서울 정동교회,12,0.2,0.7,0.0,0.8,1.0,0.0,0.3,0.2,0.1,0.0
57028,서울 정릉(신덕황후) [유네스코 세계유산],12,0.1,0.2,0.0,0.9,1.0,0.0,0.0,0.1,0.0,0.0
57029,서울 종로 낙지볶음 골목,12,0.1,0.4,1.0,0.2,0.3,0.0,0.2,0.3,0.2,0.4
57030,서울 태릉(문정왕후)과 강릉(명종·인순왕후) [유네스코 세계유산],12,0.2,0.8,0.0,0.9,1.0,0.2,0.3,0.4,0.1,0.0
57031,서울 풍납동 토성,12,0.2,0.3,0.0,1.0,1.0,0.2,0.1,0.2,0.3,0.0
57032,서울 헌릉(태종·원경왕후)과 인릉(순조·순원황후) [유네스코 세계유산],12,0.2,0.4,0.0,0.9,1.0,0.1,0.2,0.3,0.0,0.0
57033,서울 효창공원,12,0.2,0.3,0.0,0.9,1.0,0.2,0.1,0.2,0.2,0.0
57034,서울광장,12,0.2,0.7,0.0,0.8,0.9,0.3,0.4,0.6,0.5,0.4
57035,서울교통공사 고덕차량사업소,12,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.8,0.2,0.0
57036,"서울교통공사 차량기지(신정, 수서, 천왕기지)",12,0.0,0.2,0.0,0.9,0.0,0.0,0.0,0.8,0.7,0.0
57037,서울도심등산관광센터(북악산),12,0.7,0.4,0.0,0.8,0.2,0.9,0.3,0.6,0.8,0.1
57039,서울로 7017,12,0.2,0.8,0.0,0.7,0.4,0.1,0.3,0.6,0.7,0.4
57040,서울물재생체험관,12,0.2,0.3,0.0,0.9,0.2,0.2,0.1,0.8,0.3,0.1
57041,서울새활용플라자,12,0.2,0.8,0.0,1.0,0.2,0.0,0.2,0.6,0.4,0.1
57042,서울색공원,12,0.2,0.9,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.1
57043,서울생각마루(뚝섬 자벌레),12,0.4,0.8,0.0,0.7,0.0,0.6,0.2,0.8,0.3,0.1
57044,서울생활문화센터 체부,12,0.2,0.8,0.2,0.7,0.8,0.1,0.3,0.4,0.3,0.2
57045,서울성북 미디어문화마루,12,0.2,0.7,0.0,0.8,0.0,0.0,0.2,0.6,0.3,0.1
57047,서울숲 곤충식물원,12,0.7,0.8,0.0,0.9,0.2,0.8,0.3,1.0,0.4,0.1
57048,서울식물원,12,0.7,0.9,0.0,1.0,0.2,1.0,0.6,0.8,0.4,0.1
57049,서울식물원 호수공원,12,0.9,0.8,0.0,0.7,0.0,1.0,0.6,0.9,0.4,0.2
57050,서울아트책보고,12,0.2,0.9,0.0,0.8,0.2,0.0,0.3,0.7,0.4,0.1
57051,서울어린이대공원,12,0.7,0.8,0.0,0.8,0.2,0.9,0.4,1.0,0.7,0.1
57052,서울역 옥상정원(The Roof),12,0.7,0.9,0.0,0.4,0.2,0.3,0.8,0.6,0.2,0.9
57054,서울웨이브아트센터,12,0.2,0.8,0.0,0.7,0.2,0.2,0.9,0.3,0.2,0.8
57055,서울창포원,12,0.8,0.8,0.0,0.7,0.2,0.9,0.4,0.8,0.4,0.0
57056,서울청년센터 양천,12,0.2,0.3,0.0,0.8,0.0,0.1,0.0,0.1,0.4,0.0
57057,서울풍물시장 전통문화체험관,12,0.2,0.7,0.0,0.8,0.9,0.1,0.2,0.8,0.2,0.1
57058,서울퓨처랩4.0,12,0.2,0.8,0.0,1.0,0.0,0.0,0.0,0.7,0.8,0.0
57059,서울학도병참전기념비,12,0.1,0.2,0.0,0.9,1.0,0.0,0.0,0.1,0.2,0.0
57060,서울함공원,12,0.4,0.7,0.0,0.9,0.2,0.3,0.4,0.8,0.6,0.4
57061,서초문화예술공원,12,0.9,0.8,0.0,0.7,0.2,0.8,0.4,0.8,0.3,0.2
57062,서촌마을,12,0.2,0.9,0.0,0.7,0.4,0.2,0.8,0.3,0.3,0.4
57063,서해금빛열차,12,0.4,0.7,0.0,0.3,0.2,0.4,0.3,0.4,0.3,0.2
57064,석정보름우물,12,0.2,0.3,0.0,0.8,1.0,0.1,0.2,0.3,0.0,0.0
57065,석파정,12,0.7,0.9,0.0,0.8,0.9,0.8,0.7,0.4,0.2,0.0
57066,선바위(선암),12,0.2,0.4,0.0,0.7,0.8,0.3,0.2,0.2,0.1,0.0
57067,선유도공원,12,0.8,0.8,0.0,0.7,0.2,0.9,0.4,0.8,0.4,0.0
57068,설화수 플래그십 스토어,12,0.4,0.8,0.0,0.7,0.8,0.2,0.3,0.2,0.0,0.0
57069,성균관 명륜당,12,0.3,0.8,0.0,1.0,1.0,0.4,0.4,0.3,0.1,0.0
57070,성덕사,12,0.2,0.3,0.0,0.8,0.9,0.2,0.1,0.2,0.1,0.0
57071,성동4차산업혁명체험센터,12,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.3,0.7,0.0
57072,성북동고택북촌산책길,12,0.7,0.8,0.2,0.9,1.0,0.2,0.4,0.3,0.2,0.1
57073,성북동성당,12,0.2,0.8,0.0,0.7,0.8,0.0,0.4,0.3,0.1,0.0
57074,성북역사문화공원,12,0.7,0.8,0.0,0.9,1.0,0.4,0.2,0.6,0.3,0.0
57075,성수동 수제화거리,12,0.0,0.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
57076,성수동 카페거리,12,0.2,0.9,0.4,0.3,0.2,0.1,0.4,0.2,0.3,0.8
57077,성수연방,12,0.3,0.8,0.6,0.4,0.3,0.2,0.7,0.5,0.4,0.8
57078,성심사,12,0.7,0.8,0.0,0.9,0.8,0.6,0.4,0.3,0.2,0.1
57079,성재이시영선생동상,12,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
57080,성촌공원,12,0.9,0.4,0.0,0.2,0.0,0.8,0.3,0.8,0.4,0.2
57081,세검정 터 (구 세검정),12,0.7,0.6,0.3,0.8,0.9,0.7,0.4,0.6,0.4,0.2
57082,세로수길,12,0.2,0.7,0.4,0.2,0.1,0.2,0.3,0.2,0.2,0.4
57083,세빛섬,12,0.2,0.9,0.0,0.4,0.0,0.1,0.7,0.3,0.2,1.0
57084,세운상가,12,0.0,0.2,0.0,0.8,0.7,0.0,0.0,0.2,0.3,0.1
57085,세종대왕 동상,12,0.2,0.7,0.0,0.9,1.0,0.1,0.2,0.3,0.2,0.0
57086,세종로공원,12,0.7,0.8,0.0,0.3,0.2,0.6,0.4,0.7,0.3,0.2
57087,세종마을 음식문화거리,12,0.2,0.4,1.0,0.2,0.3,0.0,0.3,0.4,0.2,0.8
57088,센트럴시티,12,0.2,0.8,0.4,0.7,0.2,0.1,0.3,0.7,0.4,0.8
57089,소림사(서울),12,0.2,0.4,0.0,0.8,1.0,0.2,0.0,0.2,0.0,0.0
57090,손기정체육공원,12,0.2,0.3,0.0,0.7,0.4,0.3,0.2,0.8,0.9,0.1
57091,손놀림공방,12,0.2,0.8,0.0,0.9,0.0,0.1,0.3,0.4,0.2,0.0
57092,솔밭근린공원,12,0.9,0.8,0.0,0.7,0.0,1.0,0.4,0.8,0.6,0.2
57093,송리단길,12,0.2,0.8,0.9,0.2,0.0,0.2,0.7,0.6,0.3,0.9
57094,송암사,12,0.8,0.6,0.0,0.7,0.9,0.7,0.4,0.8,0.5,0.1
57095,송재서재필선생상,12,0.1,0.3,0.0,0.9,1.0,0.0,0.0,0.0,0.2,0.0
57096,송파구자원순환공원,12,0.2,0.3,0.0,0.8,0.0,0.2,0.1,0.4,0.3,0.1
57097,송파나루공원(석촌호수),12,0.8,0.9,0.4,0.2,0.2,0.8,0.7,0.8,0.7,0.3
57099,송파여성문화회관,12,0.2,0.3,0.2,0.8,0.2,0.1,0.2,0.4,0.2,0.1
57100,수국사(서울),12,0.2,0.8,0.0,0.9,1.0,0.1,0.2,0.2,0.1,0.0
57101,수락산,12,0.7,0.6,0.0,0.7,0.4,1.0,0.4,0.7,0.8,0.1
57102,수락산 당고개지구 공원,12,0.8,0.4,0.0,0.2,0.0,0.7,0.2,0.8,0.6,0.1
57103,수락산 학림사,12,0.9,0.7,0.0,0.8,0.7,1.0,0.3,0.8,0.6,0.1
57104,수성동계곡,12,0.8,0.8,0.0,0.7,0.8,1.0,0.5,0.7,0.4,0.1
57105,수안사,12,0.4,0.6,0.0,0.8,0.7,0.2,0.2,0.5,0.2,0.0
57106,수암사,12,0.7,0.6,0.0,0.8,0.9,0.7,0.4,0.6,0.5,0.0
57107,순국선열추념탑,12,0.2,0.4,0.0,0.9,1.0,0.1,0.0,0.2,0.1,0.0
57108,순명비 유강원 석물,12,0.1,0.4,0.0,0.8,1.0,0.2,0.1,0.2,0.0,0.0
57109,순정효황후윤씨친가,12,0.2,0.8,0.0,0.9,1.0,0.0,0.2,0.4,0.0,0.0
57110,숭례문,12,0.1,0.8,0.0,0.9,1.0,0.0,0.2,0.3,0.2,0.0
57111,숭인근린공원,12,0.8,0.4,0.0,0.3,0.2,0.8,0.2,0.8,0.4,0.1
57112,스탈릿성수,12,0.0,0.7,0.8,0.4,0.0,0.0,0.6,0.4,0.3,0.8
57115,스파레이,12,0.9,0.8,0.3,0.2,0.1,0.2,0.4,0.8,0.3,0.2
57116,스페이스살림,12,0.2,0.4,0.0,0.8,0.2,0.1,0.2,0.8,0.3,0.1
57117,승가사(서울),12,0.2,0.7,0.0,0.9,1.0,0.3,0.2,0.3,0.2,0.0
57118,승동교회,12,0.1,0.7,0.0,0.8,0.9,0.0,0.2,0.2,0.2,0.1
57119,시간을 담다,12,0.2,0.8,0.0,0.7,0.9,0.0,0.3,0.4,0.2,0.1
57120,시그니엘서울 리트릿 시그니엘,12,0.9,0.8,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0
57121,신기한놀이터 떼굴떼굴,12,0.8,0.6,0.0,0.4,0.0,0.8,0.2,1.0,0.7,0.0
57122,신당동 떡볶이 골목,12,0.2,0.4,1.0,0.3,0.8,0.0,0.2,0.7,0.2,0.8
57123,신도림테크노근린공원,12,0.8,0.6,0.0,0.2,0.0,0.8,0.3,0.9,0.4,0.1
57124,신림계곡,12,0.8,0.4,0.0,0.3,0.0,0.9,0.2,1.0,0.6,0.1
57125,신사공원,12,0.8,0.7,0.0,0.2,0.0,0.6,0.4,0.8,0.5,0.1
57126,신사동 가로수길,12,0.2,0.9,0.3,0.2,0.1,0.1,0.8,0.4,0.3,0.9
57127,신석구 사택 터,12,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0
57128,신선경과 류인호 묘역,12,0.2,0.3,0.0,0.9,1.0,0.1,0.2,0.8,0.1,0.0
57129,신촌그래피티벽화터널,12,0.2,0.9,0.0,0.4,0.0,0.0,0.0,0.2,0.3,0.8
57130,"신트리공원(농촌체험,자연학습장)",12,0.8,0.7,0.0,0.9,0.2,0.9,0.3,0.9,0.6,0.0
57131,심산기념문화센터,12,0.3,0.8,0.0,0.9,0.2,0.1,0.2,0.4,0.3,0.1
57132,쌈지 어린이공원,12,0.2,0.3,0.0,0.4,0.0,0.2,0.1,0.9,0.8,0.0
57133,쌈지길,12,0.2,0.9,0.0,0.8,0.4,0.0,0.3,0.7,0.4,0.3
57134,씨랄라 워터파크,12,0.2,0.7,0.4,0.1,0.0,0.3,0.2,0.9,0.8,0.3
57135,아띠인력거,12,0.2,0.3,0.0,0.7,0.6,0.2,0.4,0.3,0.8,0.1
57136,"아리수 정수센터 (암사,뚝섬,영등포)",12,0.2,0.3,0.0,0.8,0.2,0.1,0.1,0.7,0.2,0.0
57137,아리수나라,12,0.2,0.4,0.0,0.8,0.2,0.0,0.1,0.9,0.2,0.0
57138,아모레 성수,12,0.4,0.9,0.0,0.3,0.0,0.2,0.6,0.2,0.0,0.0
57139,아시아공원,12,0.7,0.8,0.0,0.4,0.2,0.7,0.3,0.8,0.4,0.2
57140,아이아이 연남,12,0.2,0.8,0.0,0.9,0.0,0.0,0.7,0.8,0.3,0.1
57141,아차산,12,0.7,0.6,0.0,0.8,1.0,0.8,0.4,0.6,0.8,0.0
57142,아차산 고구려정,12,0.2,0.8,0.0,0.7,1.0,0.8,0.6,0.4,0.7,0.8
57143,아차산 어울림정원,12,0.8,0.7,0.0,0.9,0.2,0.9,0.3,0.8,0.6,0.0
57144,아차산배수지체육공원,12,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.7,0.8,0.1
57145,아차산봉수대터,12,0.2,0.3,0.0,0.8,1.0,0.2,0.1,0.2,0.3,0.0
57146,아차산성,12,0.2,0.4,0.0,0.8,1.0,0.3,0.2,0.2,0.3,0.0
57147,아현동 전골목,12,0.2,0.4,0.8,0.6,0.7,0.0,0.3,0.5,0.2,0.4
57148,안국사,12,0.2,0.4,0.0,0.8,1.0,0.1,0.0,0.2,0.0,0.0
57149,안국선원(서울),12,0.2,0.3,0.0,0.9,0.4,0.2,0.1,0.2,0.3,0.0
57150,안녕인사동,12,0.2,0.7,0.8,0.6,0.3,0.2,0.4,0.7,0.3,0.8
57151,안양암(서울),12,0.2,0.7,0.0,0.8,1.0,0.2,0.2,0.3,0.1,0.0
57152,안양천 사계절 테마원,12,0.8,0.9,0.0,0.7,0.2,0.8,0.7,1.0,0.4,0.1
57153,안양천가족정원,12,0.8,0.8,0.0,0.4,0.0,0.9,0.6,0.9,0.4,0.1
57154,안양천제방벚꽃길,12,0.4,0.8,0.0,0.3,0.0,0.7,0.6,0.8,0.7,0.2
57155,안중근의사 동상,12,0.2,0.3,0.0,0.9,1.0,0.1,0.0,0.2,0.1,0.0
57156,압구정 로데오거리,12,0.2,0.8,0.7,0.4,0.2,0.1,0.6,0.3,0.3,1.0
57157,약사사(서울),12,0.2,0.4,0.0,0.8,1.0,0.2,0.2,0.3,0.1,0.0
57158,약수사(서울),12,0.8,0.4,0.0,0.7,0.8,0.7,0.2,0.5,0.2,0.0
57159,양재근린공원,12,0.8,0.6,0.0,0.3,0.0,0.8,0.2,0.8,0.7,0.1
57160,양재천 생태공원,12,0.8,0.7,0.0,0.6,0.0,0.9,0.4,0.8,0.7,0.2
57161,양천공원,12,0.8,0.7,0.0,0.4,0.0,0.9,0.3,0.9,0.6,0.1
57162,양천구 로데오거리,12,0.2,0.7,0.8,0.2,0.1,0.4,0.3,0.4,0.2,0.7
57163,양천구어린이교통안전교육장,12,0.2,0.2,0.0,0.8,0.0,0.1,0.0,0.8,0.3,0.0
57164,양천나눔누리타운,12,0.2,0.2,0.0,0.8,0.0,0.0,0.0,0.7,0.3,0.0
57165,양천생활안전체험교육관,12,0.2,0.2,0.0,0.8,0.0,0.0,0.0,0.7,0.6,0.0
57166,양천해누리체육공원,12,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.8,1.0,0.2
57167,양천향교,12,0.2,0.4,0.0,0.8,1.0,0.2,0.2,0.4,0.2,0.0
57168,양화진외국인선교사묘원(외인묘지),12,0.2,0.3,0.0,0.9,1.0,0.1,0.2,0.2,0.1,0.0
57169,양화한강공원,12,0.7,0.8,0.0,0.2,0.0,0.9,0.8,0.8,0.7,0.2
57170,어깨동무스토리움,12,0.2,0.3,0.0,0.7,0.0,0.1,0.1,0.9,0.6,0.0
57171,어린이 감각놀이터 디키디키,12,0.2,0.8,0.0,0.9,0.0,0.3,0.1,1.0,0.8,0.0
